CAMERA_ID,CITY,EQUIP_TYPE,JUDGMENT_CLEAN,LONGITUDE,LATITUDE
NP0593,NTP,移動式測速設備執法地點,超速,121.76900363408437,25.034174835690525
NP0594,NTP,移動式測速設備執法地點,超速,121.704494,25.0167667
NP0595,NTP,移動式測速設備執法地點,超速,121.7460041594906,25.027699844536663
NP0596,NTP,移動式測速設備執法地點,超速,121.76900363408437,25.034174835690525
NP0597,NTP,移動式測速設備執法地點,超速,121.7086124,25.0188704
NP0598,NTP,移動式測速設備執法地點,超速,121.7091856,25.0190683
NP0599,NTP,移動式測速設備執法地點,超速,121.7322356,25.023107
NP0600,NTP,移動式測速設備執法地點,超速,121.7416220,25.0251412
NP0601,NTP,移動式測速設備執法地點,超速, 121.75987354111989,25.030902575990744
NP0602,NTP,移動式測速設備執法地點,超速,121.7322356,25.023107
NP0603,NTP,移動式測速設備執法地點,超速,121.882646,25.023403
NP0604,NTP,移動式測速設備執法地點,超速,121.884616,25.023431
NP0605,NTP,移動式測速設備執法地點,超速,121.825642,25.026578
NP0606,NTP,移動式測速設備執法地點,超速,121.810927,25.020721
NP0607,NTP,移動式測速設備執法地點,超速,121.812844,25.020962
NP0608,NTP,移動式測速設備執法地點,超速,121.832031,25.029330
NP0609,NTP,移動式測速設備執法地點,超速,121.926072,25.013382
NP0610,NTP,移動式測速設備執法地點,超速,121.892761,25.021313
NP0611,NTP,移動式測速設備執法地點,超速,121.923100,25.048500
NP0612,NTP,移動式測速設備執法地點,超速,121.923100,25.048500
NP0613,NTP,移動式測速設備執法地點,超速,121.914500,25.079320
NP0614,NTP,移動式測速設備執法地點,超速,121.916723,25.070816
NP0615,NTP,移動式測速設備執法地點,超速,121.993400,25.012730
NP0616,NTP,移動式測速設備執法地點,超速,121.916415,25.095365
NP0617,NTP,移動式測速設備執法地點,超速,121.916415,25.095365
NP0618,NTP,移動式測速設備執法地點,超速,121.952210,25.020440
NP0619,NTP,移動式測速設備執法地點,超速,121.928480,25.016328
NP0620,NTP,移動式測速設備執法地點,超速,121.5198195,24.9830206
NP0621,NTP,移動式測速設備執法地點,超速,121.5240331,24.9827054
NP0622,NTP,移動式測速設備執法地點,超速,121.5254442,24.9755845
NP0623,NTP,移動式測速設備執法地點,超速,121.5251472,24.9755865
NP0624,NTP,移動式測速設備執法地點,超速,121.5235476,24.9815528
NP0625,NTP,移動式測速設備執法地點,超速,121.568794,24.955756
NP0626,NTP,移動式測速設備執法地點,超速,121.5754065,24.9513603
NP0627,NTP,移動式測速設備執法地點,超速,121.5754065,24.9513603
NP0628,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0629,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0630,NTP,移動式測速設備執法地點,超速,121.599111,24.953469
NP0631,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0632,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0633,NTP,移動式測速設備執法地點,超速,121.5056070,24.9586156
NP0634,NTP,移動式測速設備執法地點,超速,121.568794,24.955756
NP0635,NTP,移動式測速設備執法地點,超速,121.568752,24.955231
NP0636,NTP,移動式測速設備執法地點,超速,121.599111,24.953469
NP0637,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0638,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0639,NTP,移動式測速設備執法地點,超速,121.5746824,24.9509940
NP0640,NTP,移動式測速設備執法地點,超速,121.5602576,24.9543752
NP0641,NTP,移動式測速設備執法地點,超速,121.5602576,24.9543752
NP0642,NTP,移動式測速設備執法地點,超速,121.5235476,24.9815528
NP0643,NTP,移動式測速設備執法地點,超速,121.5240331,24.9827054
NP0644,NTP,移動式測速設備執法地點,超速,121.5226794,24.985603
NP0645,NTP,移動式測速設備執法地點,超速,121.5598455,24.9546025
NP0646,NTP,移動式測速設備執法地點,超速,121.499291,24.953524
NP0647,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0648,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0649,NTP,移動式測速設備執法地點,超速,121.5136839,24.96492289
NP0650,NTP,移動式測速設備執法地點,超速,121.511037,24.9639051
NP0651,NTP,移動式測速設備執法地點,超速,121.5629971,24.95372424
NP0652,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0653,NTP,移動式測速設備執法地點,超速,121.5746824,24.9509940
NP0654,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0655,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0656,NTP,移動式測速設備執法地點,超速,121.592422,24.953102
NP0657,NTP,移動式測速設備執法地點,超速,121.599111,24.953469
NP0658,NTP,移動式測速設備執法地點,超速,121.600378,24.953997
NP0659,NTP,移動式測速設備執法地點,超速,121.5754065,24.9513603
NP0660,NTP,移動式測速設備執法地點,超速,121.5754065,24.9513603
NP0661,NTP,移動式測速設備執法地點,超速,121.5598455,24.9546025
NP0662,NTP,移動式測速設備執法地點,超速,121.5746824,24.9509940
NP0663,NTP,移動式測速設備執法地點,超速,121.5056070,24.9586156
NP0664,NTP,移動式測速設備執法地點,超速,121.5602576,24.9543752
NP0665,NTP,移動式測速設備執法地點,超速,121.5153373,24.96941684
NP0666,NTP,移動式測速設備執法地點,超速,121.5104505,24.96336718
NP0667,NTP,移動式測速設備執法地點,超速,121.5136667,24.96494599
NP0668,NTP,移動式測速設備執法地點,超速,121.673235,24.941224
NP0669,NTP,移動式測速設備執法地點,超速,121.673235,24.941224
NP0670,NTP,移動式測速設備執法地點,超速,121.678765,24.937991
NP0671,NTP,移動式測速設備執法地點,超速,121.688600,24.935252
NP0672,NTP,移動式測速設備執法地點,超速,121.673920,24.941684
NP0673,NTP,移動式測速設備執法地點,超速,121.673920,24.941684
NP0674,NTP,移動式測速設備執法地點,超速,121.651621,25.006271
NP0675,NTP,移動式測速設備執法地點,超速,121.651621,25.006271
NP0676,NTP,移動式測速設備執法地點,超速,121.681300,24.940590
NP0677,NTP,移動式測速設備執法地點,超速,121.681300,24.940590
NP0678,NTP,移動式測速設備執法地點,超速,121.681300,24.940590
NP0679,NTP,移動式測速設備執法地點,超速,121.773984,24.871148
NP0680,NTP,移動式測速設備執法地點,超速,121.712100,24.914910
NP0681,NTP,移動式測速設備執法地點,超速,121.733700,24.895290
NP0682,NTP,移動式測速設備執法地點,超速,121.712100,24.914910
NP0683,NTP,移動式測速設備執法地點,超速,121.701661,24.936582
NP0684,NTP,移動式測速設備執法地點,超速,121.701661,24.936582
NP0685,NTP,移動式測速設備執法地點,超速,121.674800,24.941410
NP0686,NTP,移動式測速設備執法地點,超速,121.681300,24.940590
NP0687,NTP,移動式測速設備執法地點,超速,121.674800,24.941410
NP0688,NTP,移動式測速設備執法地點,超速,121.673900,24.941680
NP0689,NTP,移動式測速設備執法地點,超速,121.673900,24.941680
NP0690,NTP,移動式測速設備執法地點,超速,121.688600,24.935250
NP0691,NTP,移動式測速設備執法地點,超速,121.773984,24.871148
NP0692,NTP,移動式測速設備執法地點,超速,121.773984,24.871148
NP0693,NTP,移動式測速設備執法地點,超速,121.762216,24.876187
NP0694,NTP,移動式測速設備執法地點,超速,121.755400,24.877280
NP0695,NTP,移動式測速設備執法地點,超速,121.762200,24.876190
NP0696,NTP,移動式測速設備執法地點,超速,121.733700,24.895290
NP0697,NTP,移動式測速設備執法地點,超速,121.762200,24.876190
NP0698,NTP,移動式測速設備執法地點,超速,121.755400,24.877280
NP0699,NTP,移動式測速設備執法地點,超速,121.681900,24.941320
NP0700,NTP,移動式測速設備執法地點,超速,121.681900,24.941320
NP0701,NTP,移動式測速設備執法地點,超速,121.696300,24.934720
NP0702,NTP,移動式測速設備執法地點,超速,121.773984,24.871148
NP0703,NTP,移動式測速設備執法地點,超速,121.712100,24.914910
NP0704,NTP,移動式測速設備執法地點,超速,121.688600,24.935250
NP0705,NTP,移動式測速設備執法地點,超速,121.681900,24.941320
NP0706,NTP,移動式測速設備執法地點,超速,121.681900,24.941320
NP0707,NTP,移動式測速設備執法地點,超速,121.762200,24.876190
NP0708,NTP,移動式測速設備執法地點,超速,121.688600,24.935250
NP0709,NTP,移動式測速設備執法地點,超速,121.755400,24.877280
NP0710,NTP,移動式測速設備執法地點,超速,121.489064,25.010767
NP0711,NTP,移動式測速設備執法地點,超速,121.5240194,24.9865283
NP0712,NTP,移動式測速設備執法地點,超速,121.5240194,24.9865283
NP0713,NTP,移動式測速設備執法地點,超速,121.5178292,24.9917073
NP0714,NTP,移動式測速設備執法地點,超速,121.5164033,24.9924085
NP0715,NTP,移動式測速設備執法地點,超速,121.5240194,24.9865283
NP0716,NTP,移動式測速設備執法地點,超速,121.4862569,24.9935021
NP0717,NTP,移動式測速設備執法地點,超速,121.4811353,24.9935699
NP0718,NTP,移動式測速設備執法地點,超速,121.491226,25.0087754
NP0719,NTP,移動式測速設備執法地點,超速,121.4900033,24.9935564
NP0720,NTP,移動式測速設備執法地點,超速,121.4888219,24.9938502
NP0721,NTP,移動式測速設備執法地點,超速,121.5163116,24.9920375
NP0722,NTP,移動式測速設備執法地點,超速,121.5163116,24.9920375
NP0723,NTP,移動式測速設備執法地點,超速,121.4773969,24.99158678
NP0724,NTP,移動式測速設備執法地點,超速,121.4772129,24.99168648
NP0725,NTP,移動式測速設備執法地點,超速,121.4724484,24.9988144
NP0726,NTP,移動式測速設備執法地點,超速,121.4724484,24.9988144
NP0727,NTP,移動式測速設備執法地點,超速,121.489064,25.010767
NP0728,NTP,移動式測速設備執法地點,超速,121.489064,25.010767
NP0729,NTP,移動式測速設備執法地點,超速,121.5164033,24.9924085
NP0730,NTP,移動式測速設備執法地點,超速,121.5164033,24.9924085
NP0731,NTP,移動式測速設備執法地點,超速,121.5163116,24.9920375
NP0732,NTP,移動式測速設備執法地點,超速,121.5163116,24.9920375
NP0733,NTP,移動式測速設備執法地點,超速,121.4847539,25.0034524
NP0734,NTP,移動式測速設備執法地點,超速,121.4847539,25.0034524
NP0735,NTP,移動式測速設備執法地點,超速,121.4939325,24.9940741
NP0736,NTP,移動式測速設備執法地點,超速,121.4958589,24.9937034
NP0737,NTP,移動式測速設備執法地點,超速,121.4909,24.99412
NP0738,NTP,移動式測速設備執法地點,超速,121.50045,24.993511
NP0739,NTP,移動式測速設備執法地點,超速,121.50045,24.993511
NP0740,NTP,移動式測速設備執法地點,超速,121.5011068,24.9805974
NP0741,NTP,移動式測速設備執法地點,超速,121.5227858,24.9903958
NP0742,NTP,移動式測速設備執法地點,超速,121.4851259,25.0025318
NP0743,NTP,移動式測速設備執法地點,超速,121.4851259,25.0025318
NP0744,NTP,移動式測速設備執法地點,超速,121.4930598,24.9969935
NP0745,NTP,移動式測速設備執法地點,超速,121.4928582,24.996845
NP0746,NTP,移動式測速設備執法地點,超速,121.4874808,25.0070516
NP0747,NTP,移動式測速設備執法地點,超速,121.4834613,25.0086950
NP0748,NTP,移動式測速設備執法地點,超速,121.4840963,25.0084233
NP0749,NTP,移動式測速設備執法地點,超速,121.4840963,25.0084233
NP0750,NTP,移動式測速設備執法地點,超速,121.4838993,24.9937988
NP0751,NTP,移動式測速設備執法地點,超速,121.4850206,24.9934583
NP0752,NTP,移動式測速設備執法地點,超速,121.42449902692003,24.96774389142641
NP0753,NTP,移動式測速設備執法地點,超速,121.42507317327794,24.967969436824053
NP0754,NTP,移動式測速設備執法地點,超速,121.41153073312307,24.959372315312162
NP0755,NTP,移動式測速設備執法地點,超速,121.42449902692003,24.96774389142641
NP0756,NTP,移動式測速設備執法地點,超速,121.436626,24.977441
NP0757,NTP,移動式測速設備執法地點,超速,121.4546494,24.9781529
NP0758,NTP,移動式測速設備執法地點,超速,121.4390559,24.9812841
NP0759,NTP,移動式測速設備執法地點,超速,121.4508019,24.9786029
NP0760,NTP,移動式測速設備執法地點,超速,121.4425905,24.9706310
NP0761,NTP,移動式測速設備執法地點,超速,121.4425905,24.9706310
NP0762,NTP,移動式測速設備執法地點,超速,121.4613462,24.9848848
NP0763,NTP,移動式測速設備執法地點,超速,121.4613462,24.9848848
NP0764,NTP,移動式測速設備執法地點,超速,121.42449902692003,24.96774389142641
NP0765,NTP,移動式測速設備執法地點,超速,121.4184285,24.9655666
NP0766,NTP,移動式測速設備執法地點,超速,121.45517108887678,24.978102343625956
NP0767,NTP,移動式測速設備執法地點,超速,121.4613462,24.9848848
NP0768,NTP,移動式測速設備執法地點,超速,121.4566653,24.9837353
NP0769,NTP,移動式測速設備執法地點,超速,121.4578034,24.9846092
NP0771,NTP,移動式測速設備執法地點,超速,121.4410324,24.9816482
NP0772,NTP,移動式測速設備執法地點,超速,121.441287,24.988441
NP0773,NTP,移動式測速設備執法地點,超速,121.4685769,24.9881185
NP0774,NTP,移動式測速設備執法地點,超速,121.4319721,24.9638784
NP0775,NTP,移動式測速設備執法地點,超速,121.4184285,24.9655666
NP0776,NTP,移動式測速設備執法地點,超速,121.4776371,25.0483677
NP0777,NTP,移動式測速設備執法地點,超速,121.47396134792379,25.044019081446713
NP0778,NTP,移動式測速設備執法地點,超速,121.5008618,25.044474
NP0779,NTP,移動式測速設備執法地點,超速,121.4853353,25.04917204
NP0780,NTP,移動式測速設備執法地點,超速,121.495760,25.086675
NP0781,NTP,移動式測速設備執法地點,超速,121.47961,25.0615
NP0782,NTP,移動式測速設備執法地點,超速,121.5242225,25.0732718
NP0783,NTP,移動式測速設備執法地點,超速,121.5029709,25.0744339
NP0784,NTP,移動式測速設備執法地點,超速,121.49428,25.08842
NP0785,NTP,移動式測速設備執法地點,超速,121.5089027,25.063311
NP0786,NTP,移動式測速設備執法地點,超速,121.5062819,25.0638055
NP0787,NTP,移動式測速設備執法地點,超速,121.4776371,25.0483677
NP0788,NTP,移動式測速設備執法地點,超速,121.47396134792379,25.044019081446713
NP0789,NTP,移動式測速設備執法地點,超速,121.5028022,25.0508743
NP0790,NTP,移動式測速設備執法地點,超速,121.4776371,25.0483677
NP0791,NTP,移動式測速設備執法地點,超速,121.4829558,25.0510254
NP0792,NTP,移動式測速設備執法地點,超速,121.4776371,25.0483677
NP0793,NTP,移動式測速設備執法地點,超速,121.4829558,25.0510254
NP0794,NTP,移動式測速設備執法地點,超速,121.4975001,25.0852265
NP0795,NTP,移動式測速設備執法地點,超速,121.47961,25.0615
NP0796,NTP,移動式測速設備執法地點,超速,121.4774557,25.0543502
NP0797,NTP,移動式測速設備執法地點,超速,121.4910556,25.0626089
NP0798,NTP,移動式測速設備執法地點,超速,121.474829,25.06015
NP0799,NTP,移動式測速設備執法地點,超速,121.474829,25.06015
NP0800,NTP,移動式測速設備執法地點,超速,121.4855701,25.0469183
NP0801,NTP,移動式測速設備執法地點,超速,121.4857593,25.0470874
NP0802,NTP,移動式測速設備執法地點,超速,121.5028866,25.0508274
NP0803,NTP,移動式測速設備執法地點,超速,121.4979175,25.0534813
